id,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,earliest_cr_line
949901,0,0,120,130,2,0,808,0.81,16,12/5/2003 4:35
949910,0,2,120,130,5,0,2801,0.74,6,9/25/2005 5:52
949914,0,1,120,130,4,0,285,0.03,10,11/10/2002 5:14
949941,1,2,15,90,13,1,9542,0.57,36,4/10/1997 7:21
949951,0,1,24,130,12,0,14250,0.3,37,5/18/1984 7:52
949960,0,1,120,130,3,0,0,0,3,2/27/2005 7:14
950084,0,0,120,130,15,0,13278,0.8,19,12/5/2002 7:47
950092,0,1,120,130,11,0,14417,0.81,14,11/16/2004 1:21
950920,0,2,70,130,12,0,20903,0.57,36,11/22/1998 4:35
950998,0,0,120,130,16,0,21355,0.39,42,3/3/1995 9:05
951028,0,2,120,130,11,0,26696,0.9,16,12/26/1979 3:25
951409,0,3,49,130,12,0,16791,0.81,33,3/24/1991 5:21
951594,0,0,120,130,11,0,10559,0.83,17,10/18/2003 4:10
951716,0,1,120,130,4,0,7471,0.93,6,4/5/2007 5:57
952346,1,1,23,130,13,0,9843,0.55,41,12/25/1994 10:28
952602,0,1,120,130,10,0,26680,0.77,21,4/25/1997 8:57
952615,0,2,120,130,15,0,23247,0.72,25,1/16/1982 9:19
952635,0,0,120,130,8,0,14422,0.94,10,5/10/2007 11:34
952829,0,3,120,130,24,0,18776,0.76,45,8/21/1997 6:21
953085,0,1,120,130,5,0,7316,0.72,29,1/27/2000 1:23
953231,0,1,120,130,11,0,20453,0.6,27,12/20/1991 4:38
954075,0,0,120,130,9,0,9358,0.31,22,12/21/1997 5:41
954142,1,0,14,130,21,0,24385,0.49,42,10/9/1982 9:36
954206,0,1,120,130,9,0,8995,0.42,37,10/2/1989 1:56
954345,0,1,120,130,9,0,17765,0.75,21,12/19/1982 2:58
956541,1,1,12,130,12,0,12306,0.63,39,5/16/1999 3:45
956756,0,1,120,130,10,0,9000,0.44,14,2/21/2006 8:22
956877,0,1,120,130,15,0,17703,0.38,32,12/27/1998 12:55
956911,0,3,120,130,7,0,144,0.01,27,5/24/1997 8:19
957739,0,1,120,130,8,0,8473,0.26,17,9/1/2001 10:11
959260,1,0,13,130,16,0,14320,0.61,38,11/30/1995 6:17
959310,0,1,120,130,9,0,6578,0.42,19,7/21/1998 9:01
959811,3,0,16,130,20,0,25196,0.58,47,2/5/1984 3:17
960175,0,0,120,130,7,0,16304,0.66,22,10/2/1997 7:39
960257,0,0,120,130,5,0,7529,0.89,11,4/22/2000 2:28
960484,0,2,120,130,11,0,10322,0.69,19,11/20/1969 11:16
960493,0,1,120,130,10,0,13310,0.73,15,7/8/1994 8:19
960817,0,0,42,130,15,0,10102,0.76,31,1/3/2001 8:54
960837,1,0,8,130,13,0,8717,0.32,24,4/11/1976 1:10
961607,0,0,120,130,13,0,9722,0.35,25,10/31/1995 10:19
961751,0,1,120,130,7,0,4696,0.48,9,4/7/2006 2:18
963769,0,1,120,130,6,0,14426,0.6,12,2/7/2000 9:24
964047,0,1,120,130,11,0,14384,0.94,24,6/28/2002 3:44
964811,1,0,23,130,23,0,17561,0.64,43,8/24/1996 9:53
964950,0,2,51,130,8,0,7567,0.9,15,9/28/2001 2:01
965179,0,1,120,130,9,0,12224,0.99,19,1/25/2000 10:22
965204,0,0,40,130,7,0,15607,0.59,33,12/31/1992 10:15
965249,0,1,120,130,12,0,16167,0.68,23,4/24/2000 4:57
965258,0,0,120,130,10,0,15506,0.68,21,3/27/1994 4:23
965279,0,1,120,130,10,0,1601,0.11,30,1/20/1997 6:27
965286,0,2,120,130,14,0,89144,0.84,29,4/28/1993 9:34
965311,2,0,18,130,9,0,3348,0.3,22,3/18/1990 8:44
965324,0,0,120,130,7,0,7286,0.24,19,4/12/1991 10:01
965338,0,0,120,130,9,0,128872,0.48,20,8/10/1991 10:35
965356,0,0,120,130,9,0,106176,0.42,22,5/14/1998 6:15
965579,0,1,120,130,6,0,11336,0.71,17,11/11/1996 8:14
965589,0,1,120,130,7,0,8262,0.36,13,11/13/1990 8:34
965596,1,2,9,130,9,0,21093,0.32,25,4/3/1987 8:51
965621,0,0,45,130,5,0,7012,0.73,8,2/3/2004 9:43
965623,0,3,37,130,14,0,26809,0.94,28,10/11/2002 10:46
965637,3,0,16,130,16,0,2294,0.38,32,3/5/1981 11:51
965640,0,2,38,130,11,0,4842,0.33,22,12/26/1999 5:24
965662,0,0,120,130,13,0,35818,0.65,27,12/26/1999 11:12
965678,0,1,120,130,9,0,18458,0.49,22,11/10/2002 11:47
965685,0,1,120,130,11,0,4087,0.58,17,10/6/2003 1:37
965687,0,0,120,130,7,0,8699,0.37,39,1/25/2000 12:40
965742,0,0,120,130,10,0,12844,0.58,22,1/25/2000 2:37
965746,2,0,8,130,4,0,1296,0.68,13,12/10/2002 3:35
965753,1,0,21,130,6,0,7272,0.67,11,3/25/2000 3:08
965778,0,2,120,130,9,0,17958,0.51,27,11/10/2002 11:24
965782,0,2,120,130,12,0,12696,0.3,33,6/20/1995 12:35
965807,0,0,120,130,20,0,62197,0.89,39,4/2/1993 7:23
965830,0,0,120,130,4,0,2232,0.89,4,6/11/2008 2:39
965846,0,0,120,130,7,0,1252,0.05,12,5/19/2001 3:23
965848,2,3,12,130,8,0,84075,0.23,30,11/23/1994 5:22
965851,0,0,58,130,5,0,2457,0.98,19,2/5/2000 7:59
965882,0,0,120,130,4,0,4136,0.8,9,10/20/2006 4:29
965900,0,1,120,130,8,0,15904,0.51,18,3/6/1987 6:11
965918,1,0,18,130,5,0,4458,0.71,9,12/19/1995 3:17
965919,0,0,57,130,11,0,12682,0.36,30,6/20/1995 7:04
965935,0,1,120,130,11,0,5813,0.92,14,11/6/2003 8:45
965937,0,3,120,130,13,0,12819,0.24,29,1/26/1994 6:59
965938,0,0,120,130,6,0,32262,0.99,12,3/9/1998 2:19
965945,1,2,7,130,7,0,5161,0.22,28,7/9/1997 8:24
965950,0,0,120,130,15,0,4393,0.27,23,4/14/2002 8:38
965957,0,0,120,130,8,0,315,0.01,17,2/18/2001 8:07
966029,0,1,24,130,10,0,5415,0.77,53,9/27/1999 7:25
966036,0,2,120,130,7,0,31623,0.65,21,10/2/1981 6:02
966051,0,3,120,130,14,0,45086,0.45,36,11/9/1991 8:45
966053,0,0,30,109,17,1,13656,1,27,9/21/2000 8:37
966145,1,1,20,130,7,0,8343,0.5,14,12/2/1998 6:58
966184,0,1,120,130,11,0,8396,0.33,15,3/10/2003 11:31
966192,0,2,120,130,4,0,9582,0.86,13,1/20/2001 1:33
966200,0,0,120,130,4,0,7247,0.94,4,5/24/2006 3:25
966206,0,0,120,130,23,0,14896,0.26,44,9/22/1978 5:03
966246,0,0,67,130,17,0,4816,0.17,26,9/3/1998 8:23
966261,0,3,30,130,12,0,9710,0.78,38,6/30/1999 8:59
966277,0,3,120,130,8,0,2436,0.11,17,1/11/1997 8:19
966310,0,0,120,130,13,0,28111,0.68,26,11/21/2000 10:40
966311,0,0,120,130,16,0,18252,0.56,26,5/9/1986 10:24
966325,0,0,68,130,16,0,26523,0.76,39,1/2/1993 9:34
966332,0,3,120,130,25,0,7402,0.43,38,1/29/2005 9:50
966335,0,1,50,130,7,0,8267,0.82,17,10/28/1999 10:56
966349,0,0,120,130,6,0,5552,0.77,17,9/8/1997 11:40
966380,0,0,74,130,11,0,14469,0.73,14,4/7/1992 8:57
966384,1,3,10,130,11,0,9345,0.58,32,7/19/2001 9:11
966392,0,3,120,106,17,1,20224,0.41,28,8/30/1993 9:22
966409,0,1,120,130,10,0,18553,0.49,19,11/30/1987 8:27
966448,0,0,120,130,14,0,10228,0.53,22,9/26/2005 10:45
966528,1,0,1,130,14,0,48782,0.83,35,1/17/1996 11:39
966534,0,1,79,130,5,0,4039,0.53,26,8/18/2001 12:47
966564,0,1,120,130,3,0,18288,0.78,6,7/14/2002 12:23
966615,0,0,120,130,14,0,57755,0.79,25,10/24/1994 1:31
966641,0,0,120,130,4,0,23356,0.91,5,6/19/2001 2:17
966657,0,0,120,130,14,0,34847,0.82,24,3/24/1989 1:48
966682,0,0,120,130,6,0,13346,0.8,19,3/24/1995 5:56
966724,0,0,120,130,13,0,26759,0.64,34,4/1/1999 3:47
966742,0,0,120,130,3,0,2297,0.36,8,3/7/1998 4:38
966769,0,1,120,130,14,0,74612,0.95,24,10/6/1972 12:30
966792,0,0,27,130,9,0,0,0,42,5/2/1999 12:49
966808,0,0,120,114,21,1,8734,0.44,50,11/7/1997 1:34
966834,0,1,120,130,17,0,6893,0.25,18,4/24/2006 3:40
966840,0,2,37,130,5,0,2983,0.37,16,2/25/2000 2:48
966843,0,2,120,86,18,1,24551,0.98,31,6/14/1968 1:57
966855,0,0,120,130,10,0,4679,0.47,14,12/31/2004 5:34
966895,0,0,120,130,3,0,2044,0.93,4,5/10/2003 5:35
966908,0,1,120,130,5,0,3403,0.87,20,6/4/1987 4:44
966910,0,2,120,130,7,0,17550,0.42,24,9/28/1999 6:43
966932,0,1,120,130,5,0,9068,0.98,7,12/6/2003 6:48
966942,0,1,120,130,3,0,3792,0.34,6,1/29/2005 6:54
966950,1,2,11,103,11,1,3568,0.58,24,7/22/1989 8:02
966952,0,2,120,130,10,0,3777,0.16,18,4/4/1999 10:40
966954,0,0,44,130,10,0,1369,0.1,22,11/21/2000 7:21
966960,0,0,120,130,9,0,12983,0.8,41,5/15/2002 8:16
966961,0,0,120,130,11,0,71123,0.76,32,5/18/1994 7:31
966970,0,0,120,130,18,0,25000,0.51,29,12/7/1997 5:46
966985,1,0,20,130,3,0,1860,0.93,17,2/12/1997 9:50
966995,0,0,29,130,8,0,13022,0.38,19,7/30/1999 8:30
967011,0,0,120,130,9,0,9066,0.64,18,7/5/1987 12:50
967040,0,2,120,130,11,0,5338,0.32,18,9/3/1998 11:22
967050,0,1,59,130,6,0,4928,0.36,12,2/7/2004 5:43
967065,0,0,120,130,7,0,0,0,17,4/26/2000 3:05
967080,0,1,120,130,14,0,22307,0.79,36,10/30/1993 5:31
967084,0,1,31,130,7,0,5231,0.77,16,2/20/2001 4:43
967089,0,0,120,130,11,0,4557,0.28,25,9/23/2000 6:03
967097,0,1,120,130,7,0,6051,0.61,28,10/23/2000 6:25
967108,0,0,36,130,20,0,26694,0.69,40,1/19/1990 6:32
967134,2,0,8,130,16,0,4161,0.2,29,10/23/2000 8:19
967154,0,1,31,130,12,0,17172,0.6,39,11/19/1995 7:50
967160,0,0,120,130,14,0,56063,0.73,29,1/14/1991 7:40
967192,0,1,120,130,11,0,14895,0.58,16,6/24/2000 9:03
967207,0,0,42,130,5,0,3612,0.19,22,4/6/1998 9:30
967216,0,3,120,130,6,0,72,0.05,27,4/11/2003 12:55
967217,0,2,120,130,16,0,17187,0.5,24,8/9/1997 10:21
967261,0,0,120,130,8,0,13731,0.97,10,5/5/2004 5:46
967284,0,0,120,130,7,0,10048,0.66,25,9/9/1997 6:59
967290,0,0,120,130,9,0,693,0.29,39,6/25/2000 7:38
967294,0,0,48,130,10,0,443,0.01,37,3/1/1995 7:27
967304,0,0,120,130,7,0,19116,0.59,19,9/26/1988 7:33
967332,0,0,120,130,12,0,16049,0.97,34,10/29/1999 8:26
967338,0,0,120,130,17,0,16551,0.66,35,11/4/1998 12:45
967350,2,2,14,130,18,0,6663,0.28,29,10/8/2003 8:44
967351,0,1,24,130,14,0,123915,0.85,40,10/9/1997 8:47
967358,0,0,120,130,11,0,8970,0.92,13,7/4/2004 8:58
967361,0,3,120,130,10,0,8171,0.65,22,2/6/1998 8:04
967372,0,0,120,130,6,0,9382,0.84,16,4/26/2000 9:02
967373,0,0,120,130,6,0,663,0.06,27,10/23/1983 9:04
967393,0,0,120,130,3,0,2451,0.61,22,2/20/2001 8:40
967421,0,0,120,130,5,0,9517,0.72,10,4/16/2002 10:23
967431,0,0,120,130,4,0,35846,0.87,15,1/30/1977 9:24
967466,0,1,120,130,6,0,1543,0.27,8,12/31/2002 9:20
967468,0,2,120,130,5,0,0,0,8,7/10/2003 11:30
967498,0,1,120,130,13,0,19030,0.53,39,1/18/1996 11:08
967513,0,0,120,130,9,0,19619,0.57,20,6/6/1998 12:50
967524,0,0,120,130,8,0,20693,0.76,24,9/24/2000 9:53
967528,0,0,120,130,6,0,15252,0.55,30,9/8/2003 1:14
967590,0,2,38,130,12,0,2713,0.34,33,11/3/1998 8:38
967609,0,0,120,130,10,0,26817,0.55,35,5/18/1973 10:03
967655,0,3,120,130,4,0,4629,0.51,13,12/7/2003 9:52
967672,0,1,120,130,3,0,95,0.01,9,2/1/1999 10:15
967712,0,3,120,130,14,0,13113,0.71,17,10/8/2003 12:03
967719,2,0,15,130,5,0,1841,0.25,10,2/11/1997 11:21
967721,0,0,120,130,8,0,45813,0.87,15,3/20/1990 1:55
967756,0,3,120,130,11,0,29830,0.23,31,2/18/1991 11:35
967794,0,0,120,130,6,0,6794,0.52,30,9/2/1987 1:56
967801,0,0,45,130,8,0,4439,0.4,16,5/21/2001 2:05
967828,0,0,120,130,8,0,9583,0.36,30,12/8/1997 1:42
967843,0,0,120,130,2,0,71,0.12,11,12/16/2007 2:03
967850,0,1,38,130,7,0,9654,0.45,18,12/22/2000 2:11
967857,0,1,120,130,14,0,35843,0.77,53,2/29/1988 2:19
967866,0,0,120,130,13,0,9989,0.55,16,9/17/2007 3:39
967872,0,0,120,130,8,0,13674,0.55,16,11/22/2000 2:33
967889,0,3,120,130,24,0,35433,0.38,56,7/22/1972 3:58
967897,1,3,17,130,6,0,537,0.08,14,8/23/2006 4:06
967906,0,1,120,130,7,0,8028,0.23,17,3/30/1994 1:12
967930,0,0,47,130,13,0,96468,0.83,41,1/20/1999 3:31
967935,0,1,120,130,2,0,4957,0.76,3,2/7/2005 12:38
967952,0,0,120,130,6,0,8062,0.54,6,3/31/2005 4:17
967959,0,0,120,130,7,0,6532,0.5,9,6/15/2004 1:46
967974,0,2,57,130,11,0,33026,0.95,31,7/15/1987 10:18
967977,0,0,120,130,9,0,21005,0.55,14,7/16/1996 2:24
968008,0,2,120,130,7,0,10161,0.27,16,10/4/1998 3:03
968013,0,1,120,130,3,0,3418,0.98,7,8/23/2006 3:08
968014,0,1,120,130,14,0,13379,0.65,23,10/7/1986 3:12
968019,1,3,6,103,12,1,8477,0.83,25,9/18/1990 8:16
968042,0,0,47,130,5,0,741,0.23,18,11/19/1995 3:08
968047,0,0,120,130,9,0,10036,0.77,24,10/23/2000 4:19
968092,0,4,120,130,16,0,35420,0.17,36,2/11/1980 4:23
968098,0,1,120,130,5,0,16223,0.75,20,5/6/1981 5:32
968106,0,1,120,130,2,0,1824,0.27,7,4/24/1995 4:53
968114,0,0,120,130,10,0,16081,0.7,23,8/4/1986 6:29
968130,0,1,120,130,11,0,17813,0.98,19,4/2/1999 5:33
968150,0,3,71,130,11,0,31682,0.76,34,11/20/1989 6:01
968180,0,0,120,130,9,0,13504,0.8,28,2/17/1996 11:11
968199,1,0,20,130,8,0,22532,0.46,27,12/13/1996 5:40
968216,0,0,71,130,9,0,7175,0.63,28,2/17/1996 8:05
968217,0,0,120,130,4,0,5697,0.81,10,7/11/2003 9:49
968224,0,0,120,130,10,0,18673,0.45,29,11/3/1998 6:24
968239,0,1,120,130,17,0,11051,0.3,30,8/9/2003 7:53
968261,0,0,53,130,8,0,7057,0.57,34,7/11/1997 8:41
968269,0,2,120,130,17,0,22137,0.4,31,8/31/1999 12:26
968278,0,0,120,130,21,0,8721,0.1,39,3/25/1989 8:40
968366,0,0,45,88,13,1,7752,0.45,23,11/7/2003 7:38
968370,0,1,44,75,6,1,1411,0.19,20,4/26/2000 8:01
968392,0,0,120,130,6,0,12099,0.74,11,12/29/2005 5:53
968398,0,0,24,130,4,0,2038,0.3,5,6/13/2008 9:19
968447,0,1,47,130,28,0,44559,0.6,55,11/21/1989 7:27
968465,0,0,120,130,12,0,25798,0.71,29,10/14/2002 7:10
968467,0,0,120,130,7,0,86411,0,23,8/18/1990 6:26
968482,1,1,9,130,10,0,6720,0.43,15,4/25/1996 4:13
968485,2,2,22,130,8,0,30133,0.57,25,7/8/1992 7:29
968500,0,0,120,130,19,0,9465,0.71,50,7/26/2000 7:51
968522,0,0,120,130,21,0,3024,0.12,43,7/2/1999 10:12
968563,0,3,120,130,10,0,12806,0.69,21,5/9/1992 7:28
968565,0,0,120,130,6,0,518,0.03,14,4/10/1994 12:09
968567,0,0,26,130,5,0,5634,0.45,14,4/4/1993 7:42
968585,0,1,120,130,8,0,36199,0.92,32,12/20/1995 7:10
968598,0,3,120,130,10,0,23564,0.81,41,2/28/1994 7:29
968615,0,1,120,130,9,0,10093,0.19,23,7/18/1991 7:24
968633,0,0,120,130,11,0,12600,0.57,17,7/11/2003 9:09
968651,0,1,120,90,11,1,20177,0.62,26,5/20/1990 5:39
968671,5,1,9,130,7,0,1091,0.47,33,6/12/1997 10:34
968672,0,1,81,130,13,0,28541,0.68,36,7/31/1985 1:22
968685,0,0,46,130,9,0,533,0.41,23,11/25/1994 9:23
968691,0,0,120,130,6,0,7001,0.41,7,12/22/2006 1:35
968700,0,0,120,130,13,0,6173,0.23,23,5/12/2003 10:45
968701,0,0,120,130,10,0,23506,0.6,24,6/26/2000 10:46
968702,0,2,120,87,9,1,6280,0.68,22,10/21/1995 11:40
968703,0,3,63,130,14,0,16681,0.49,29,10/24/2000 10:47
968704,3,1,9,130,16,0,14955,0.18,42,10/29/1982 10:47
968706,0,0,120,130,9,0,27962,0.82,14,8/29/2005 11:03
968716,0,0,120,130,7,0,16388,0.35,18,10/27/1994 6:03
968717,0,0,120,130,12,0,42023,0.63,37,4/8/1998 11:01
968758,0,0,120,130,8,0,2528,0.06,21,9/14/2002 12:01
968759,0,0,120,130,11,0,70717,0.92,28,12/18/1983 7:36
968778,0,0,120,130,7,0,83,0.01,12,10/10/1997 9:53
968798,0,0,120,91,6,1,7416,0.94,14,8/22/1995 10:37
968807,0,1,120,130,14,0,26907,0.31,49,9/2/1990 11:56
968808,0,1,120,130,16,0,39285,0.54,53,12/12/1985 9:53
968815,0,0,120,130,11,0,26762,0.64,33,3/28/1983 10:02
968818,0,3,120,130,8,0,6904,0.22,16,8/20/2001 11:07
968858,0,0,120,130,7,0,13162,0.59,14,1/23/1978 11:12
968860,0,2,120,130,16,0,7310,0.19,25,3/4/2005 1:38
968864,0,0,120,130,13,0,13901,0.3,33,1/31/1988 11:17
968865,0,1,120,130,4,0,8962,0.38,12,1/29/1990 3:26
968878,0,0,120,130,10,0,3596,0.06,27,12/23/2000 3:27
968920,0,0,120,130,9,0,98989,0.37,36,8/31/1999 2:21
968937,0,1,44,130,8,0,26196,0.95,21,8/27/1994 2:54
968953,0,1,120,130,10,0,4397,0.63,13,10/12/2005 11:42
968973,0,0,120,130,13,0,7421,0.43,24,5/6/2004 12:25
969029,0,0,120,130,3,0,6709,0.49,11,6/17/1996 1:21
969040,0,0,120,130,11,0,15505,0.3,29,5/15/1991 1:26
969049,0,0,120,130,4,0,2797,0.93,8,2/25/2006 12:37
969059,0,1,120,130,13,0,15661,0.58,20,9/19/2001 1:48
969086,0,3,120,130,16,0,16538,0.07,46,3/1/1988 1:35
969087,0,1,120,130,5,0,1270,0.32,8,10/28/2005 2:43
969156,1,0,3,130,6,0,745,0.41,7,7/5/2005 5:20
969188,0,4,120,130,9,0,6299,0.32,16,6/30/1994 2:08
969191,0,2,72,130,25,0,23591,0.37,63,9/10/1980 3:34
969198,0,1,120,130,16,0,13972,0.83,24,3/4/1999 2:23
969217,0,1,32,130,9,0,5567,0.43,15,11/8/2003 2:52
969230,0,0,120,130,4,0,12715,0.59,17,8/31/1999 5:20
969234,0,0,120,130,11,0,19959,0.27,23,9/13/1985 4:34
969250,0,0,43,130,10,0,24591,0.94,24,5/8/1998 5:38
969259,0,1,35,108,10,1,5798,0.78,20,11/19/2001 4:59
969287,0,0,120,130,7,0,12738,0.7,14,5/19/1996 9:14
969355,0,2,120,130,7,0,4661,0.21,16,10/19/2001 7:49
969359,0,1,120,130,9,0,13521,0.88,26,3/4/1999 7:13
969370,0,0,120,130,8,0,30394,0.82,21,8/27/1994 4:29
969400,0,1,120,130,7,0,8730,0.63,11,9/23/2006 5:49
969413,0,0,120,130,9,0,8635,0.36,25,5/8/1998 5:26
969421,0,0,120,130,11,0,28687,0.77,35,3/16/1994 5:32
969474,0,0,120,130,13,0,13715,0.82,25,11/11/2003 6:18
969499,0,1,120,130,5,0,10873,0.71,16,3/14/1997 7:07
969508,0,0,120,130,9,0,15217,0.39,34,8/27/1994 8:17
969525,0,0,120,130,4,0,3838,0.96,5,12/24/2006 10:38
969535,0,0,120,130,10,0,38623,0.53,29,8/7/1992 9:58
969536,0,0,120,130,9,0,16541,0.83,15,8/20/2001 9:06
969555,0,0,120,130,4,0,599,0.24,5,12/27/2005 8:14
969557,0,0,120,130,5,0,34533,0.88,17,2/28/1994 8:18
969566,0,0,120,130,8,0,3302,0.09,11,9/10/2003 7:52
969594,0,4,120,130,9,0,12450,0.26,13,7/23/1972 9:15
969613,0,2,120,130,6,0,0,0,11,10/3/2004 9:34
969615,0,0,120,130,13,0,15668,0.8,28,4/2/1982 8:37
969624,0,1,46,130,14,0,4310,0.28,17,8/1/1976 10:05
969625,0,3,120,90,10,1,7622,0.79,16,11/29/1999 9:29
969629,0,0,120,130,8,0,4279,0.2,18,8/5/2004 10:53
969660,0,0,43,130,6,0,3437,0.55,15,7/13/2000 12:53
969661,0,0,74,130,6,0,4540,0.47,17,9/19/1984 10:52
969664,1,3,15,130,7,0,492,0.07,23,2/22/2001 2:51
969679,0,1,55,130,11,0,1342,0.09,43,12/6/1992 3:31
969687,0,0,120,130,2,0,3944,0.49,3,11/26/1997 9:02
969688,0,2,120,130,9,0,4362,0.31,12,3/5/1999 4:30
969733,0,2,120,130,10,0,4015,0.1,30,12/10/1997 6:54
969776,0,0,34,130,13,0,24015,0.43,44,8/6/1981 2:04
969779,0,0,45,130,7,0,95558,0.6,35,9/3/1987 11:21
969806,0,1,56,130,8,0,16978,0.79,19,2/12/2003 12:38
969824,1,0,23,130,18,0,10579,0.32,36,7/3/1999 7:07
969830,0,0,120,130,8,0,53402,0.22,16,11/1/1993 5:09
969844,0,1,120,130,10,0,25155,0.65,29,2/18/1979 4:36
969858,0,2,58,130,9,0,8146,0.82,36,10/25/2000 8:28
969875,0,1,120,89,8,1,13359,0.89,25,3/26/1995 5:52
969878,0,1,120,130,15,0,26449,0.63,28,5/7/1987 7:09
969880,0,1,120,130,12,0,18053,0.48,21,6/22/2001 7:12
969890,0,1,120,130,14,0,20485,0.6,58,3/31/1994 6:55
969939,0,1,120,130,7,0,17990,0.58,23,8/3/1993 8:25
969970,0,0,120,130,7,0,447,0.01,18,5/9/1998 8:35
970003,0,0,71,130,5,0,3844,0.89,8,10/20/2001 9:28
970029,1,0,23,130,12,0,17607,0.61,38,3/29/2000 12:19
970057,0,1,120,130,8,0,27048,0.31,27,9/22/1995 10:50
970090,0,0,120,130,9,0,1971,0.05,22,6/24/1995 11:41
970091,0,0,120,130,11,0,9646,0.77,15,12/9/2003 11:20
970092,0,1,120,130,6,0,15616,0.52,23,12/31/1992 11:45
970113,0,1,120,130,5,0,13117,0.8,9,2/27/1983 11:15
970126,0,2,120,130,18,0,23556,0.4,27,4/21/1990 1:09
970144,1,0,15,130,14,0,27430,0.7,27,3/13/1986 12:17
970154,1,0,22,130,7,0,2279,0.25,13,10/15/2002 1:37
970156,0,1,53,130,19,0,6300,0.1,33,8/27/1977 5:42
970187,0,2,41,130,22,0,14186,0.54,31,5/7/1987 9:34
970196,0,2,120,130,8,0,5838,0.95,17,12/24/2000 8:43
970218,3,0,10,114,4,1,1288,0.81,14,8/12/1997 10:16
970222,0,0,120,130,2,0,2905,0.17,7,2/2/1982 10:47
970226,0,2,32,130,10,0,10372,0.56,25,1/23/2001 9:28
970232,0,1,120,130,12,0,16956,0.64,18,5/23/2002 10:57
970237,0,1,120,130,11,0,5941,0.18,18,1/31/2000 10:25
970243,2,1,7,104,6,1,1851,0.74,17,7/27/2000 4:48
970248,0,1,120,130,6,0,9702,0.56,7,7/15/2008 10:54
970313,1,0,20,115,16,1,7027,0.68,32,2/28/2000 11:43
970316,0,2,80,130,9,0,7541,0.31,14,12/26/1994 11:41
970334,1,0,5,130,5,0,8406,0.89,10,5/10/2002 7:32
970343,0,1,120,130,10,0,45450,0.78,25,8/8/1998 10:25
970377,0,3,120,130,6,0,13177,0.45,18,8/8/1992 4:09
970384,3,0,11,130,3,0,0,0.42,16,9/27/1994 2:19
970386,0,1,120,130,11,0,10250,0.23,27,3/6/1993 1:10
970404,0,0,120,130,6,0,271,0.01,16,3/11/1992 1:45
970415,0,0,120,130,16,0,3213,0.06,46,11/21/1995 2:00
970420,0,0,120,130,9,0,68859,0.42,18,12/26/1994 2:40
970496,0,0,26,130,3,0,367,0.61,14,2/18/1985 11:55
970518,0,0,120,130,6,0,13901,0.9,18,10/6/1998 5:08
970522,0,0,120,130,14,0,10744,0.46,30,7/27/2000 5:12
970573,0,0,120,130,9,0,987,0.27,23,3/24/2001 1:09
970574,0,1,47,130,17,0,4309,0.23,23,7/3/1999 2:09
970600,1,0,4,130,4,0,0,0,31,12/8/1986 1:48
970609,0,0,120,130,4,0,3698,0.86,6,9/13/2008 2:57
970614,0,1,45,130,17,0,8494,0.34,31,4/5/1993 3:07
970640,0,0,45,130,10,0,13277,0.87,17,3/28/2006 2:55
970651,0,1,120,130,7,0,37691,0.85,16,9/7/1992 4:11
970665,1,0,21,130,9,0,7001,0.83,13,10/20/2001 4:43
970672,0,1,120,130,11,0,31712,0.47,28,7/8/1998 10:11
970684,0,0,120,130,10,0,22669,0.86,15,2/3/1999 4:58
970707,0,2,120,130,5,0,417,0.01,13,4/26/1989 5:59
970733,1,1,14,130,12,0,34595,0.31,28,10/10/1980 6:28
970754,0,0,120,130,15,0,41707,0.77,30,7/29/1994 7:00
970782,0,2,120,130,12,0,5102,0.48,14,9/20/2001 7:00
970784,0,0,44,130,9,0,13018,0.49,27,4/23/2001 6:45
970810,0,0,120,130,4,0,9620,0.42,6,4/23/2001 7:43
970821,0,3,120,101,6,1,2411,0.86,11,7/22/2001 7:57
970844,0,3,120,130,8,0,18239,0.59,18,2/3/1999 7:46
970862,0,0,120,130,5,0,5369,0.88,9,8/2/1999 9:15
970863,0,0,120,130,3,0,922,0.46,4,9/21/2001 3:07
970884,0,1,52,130,11,0,13823,0.57,20,11/6/1998 1:16
970906,0,0,120,130,10,0,2617,0.24,19,10/15/1991 6:19
970910,0,0,32,130,14,0,6962,0.28,28,3/4/2005 4:09
970937,0,2,52,130,6,0,2876,0.96,21,3/15/2003 5:48
970938,0,0,120,130,10,0,13512,0.46,16,12/7/2004 12:44
970949,0,1,120,130,11,0,6408,0.24,29,2/21/1990 6:10
970953,0,1,120,130,15,0,16736,0.49,27,11/7/1992 6:26
970963,0,0,120,130,6,0,13051,0.78,11,12/28/2005 6:16
970995,0,1,120,130,9,0,21988,0.77,38,11/15/1996 7:52
971013,0,1,36,130,5,0,4346,0.75,13,8/26/2000 9:48
971024,0,0,120,130,12,0,21439,0.45,31,6/28/1983 9:41
971035,0,1,120,130,7,0,3877,0.17,31,11/10/1998 10:45
971058,0,2,120,130,11,0,3486,0.21,20,5/8/2004 5:13
971088,0,0,120,130,13,0,21769,0.63,28,10/6/1987 5:09
971107,0,0,56,130,5,0,1894,0.79,24,4/20/1996 8:05
971116,0,2,120,130,11,0,6525,0.52,15,12/29/2005 7:28
971117,0,0,120,130,8,0,1556,0.06,22,4/29/2000 8:31
971171,0,0,120,104,14,1,16757,0.9,34,2/23/2001 6:57
971172,1,1,18,130,17,0,11013,0.32,36,12/29/2005 7:05
